attack_type,target_ip,src_ip,icmp_type,icmp_code,description,pkt_count,window_start,window_end,duration_sec,pps,unique_srcs
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657039.928069,1778657040.927969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657039.931369,1778657040.931269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657039.934669,1778657040.934569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657039.937969,1778657040.937869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657039.941269,1778657040.941169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657039.944569,1778657040.944469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657039.947869,1778657040.947769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657039.951169,1778657040.951069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657039.954469,1778657040.954369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657039.957769,1778657040.957669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657039.961069,1778657040.960969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657039.964369,1778657040.964269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657039.967669,1778657040.967569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657039.970969,1778657040.970869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657039.974269,1778657040.974169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657039.977569,1778657040.977469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657039.980869,1778657040.980769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657039.984169,1778657040.984069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657039.987469,1778657040.987369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657039.990769,1778657040.990669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657039.994069,1778657040.993969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657039.997369,1778657040.997269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.000669,1778657041.000569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.003969,1778657041.003869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.007269,1778657041.007169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.010569,1778657041.010469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.013869,1778657041.013769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.017169,1778657041.017069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.020469,1778657041.020369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.023769,1778657041.023669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.027069,1778657041.026969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.030369,1778657041.030269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.033669,1778657041.033569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.036969,1778657041.036869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.040269,1778657041.040169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.043569,1778657041.043469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.046869,1778657041.046769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.050169,1778657041.050069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.053469,1778657041.053369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.056769,1778657041.056669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.060069,1778657041.059969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.063369,1778657041.063269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.066669,1778657041.066569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.069969,1778657041.069869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.073269,1778657041.073169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.076569,1778657041.076469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.079869,1778657041.079769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.083169,1778657041.083069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.086469,1778657041.086369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.089769,1778657041.089669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.093069,1778657041.092969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.096369,1778657041.096269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.099669,1778657041.099569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.102969,1778657041.102869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.106269,1778657041.106169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.109569,1778657041.109469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.112869,1778657041.112769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.116169,1778657041.116069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.119469,1778657041.119369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.122769,1778657041.122669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.126069,1778657041.125969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.129369,1778657041.129269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.132669,1778657041.132569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.135969,1778657041.135869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.139269,1778657041.139169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.142569,1778657041.142469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.145869,1778657041.145769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.149169,1778657041.149069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.152469,1778657041.152369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.155769,1778657041.155669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.159069,1778657041.158969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.162369,1778657041.162269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.165669,1778657041.165569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.168969,1778657041.168869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.172269,1778657041.172169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.175569,1778657041.175469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.178869,1778657041.178769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.182169,1778657041.182069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.185469,1778657041.185369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.188769,1778657041.188669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.192069,1778657041.191969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.195369,1778657041.195269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.198669,1778657041.198569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.201969,1778657041.201869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.205269,1778657041.205169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.208569,1778657041.208469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.211869,1778657041.211769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.215169,1778657041.215069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.218469,1778657041.218369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.221769,1778657041.221669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.225069,1778657041.224969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.228369,1778657041.228269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.231669,1778657041.231569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.234969,1778657041.234869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.238269,1778657041.238169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.241569,1778657041.241469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.244869,1778657041.244769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.248169,1778657041.248069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.251469,1778657041.251369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.254769,1778657041.254669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.258069,1778657041.257969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.261369,1778657041.261269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.264669,1778657041.264569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.267969,1778657041.267869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.271269,1778657041.271169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.274569,1778657041.274469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.277869,1778657041.277769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.281169,1778657041.281069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.284469,1778657041.284369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.287769,1778657041.287669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.291069,1778657041.290969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.294369,1778657041.294269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.297669,1778657041.297569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.300969,1778657041.300869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.304269,1778657041.304169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.307569,1778657041.307469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.310869,1778657041.310769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.314169,1778657041.314069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.317469,1778657041.317369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.320769,1778657041.320669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.324069,1778657041.323969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.327369,1778657041.327269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.330669,1778657041.330569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.333969,1778657041.333869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.337269,1778657041.337169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.340569,1778657041.340469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.343869,1778657041.343769,0.9999,304.03,304
